PK2,Unnamed: 0,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Int,Fumbles,FumblesLost,Year,PPRPoints,PPG,PK,response
leroy thompson+1993,63.0,24.0,15.0,6.0,46.0,38.0,0.0,0.0,0.0,763.0,3.0,205.0,259.0,0.0,144.2,0.0,7.0,0.0,1993,158.20000000000002,10.546666666666669,leroy thompson+1993,2
leroy thompson+1994,91.0,25.0,16.0,1.0,86.0,65.0,0.0,0.0,0.0,312.0,2.0,102.0,465.0,5.0,182.7,0.0,2.0,1.0,1994,182.7,11.41875,leroy thompson+1994,1
leroy thompson+1995,333.0,26.0,16.0,0.0,13.0,9.0,0.0,0.0,0.0,73.0,0.0,28.0,37.0,0.0,20.0,0.0,0.0,0.0,1995,20.0,1.25,leroy thompson+1995,3
leroy thompson+1996,374.0,27.0,5.0,0.0,14.0,5.0,0.0,0.0,0.0,25.0,0.0,14.0,36.0,0.0,11.1,0.0,0.0,0.0,1996,11.1,2.2199999999999998,leroy thompson+1996,3
lesean mccoy+2009,211.0,141.0,90.0,76.0,383.0,300.0,0.0,0.0,0.0,6792.0,44.0,1461.0,2282.0,10.0,1511.4,0.0,14.0,10.0,12069,1511.4,16.793333333333333,lesean mccoy+2009,1
lesean mccoy+2015,193.0,114.0,57.0,56.0,230.0,175.0,0.0,0.0,0.0,3814.0,25.0,885.0,1334.0,5.0,863.8000000000001,0.0,8.0,3.0,8066,863.8000000000001,15.154385964912281,lesean mccoy+2015,1
lesean mccoy+2019,133.0,31.0,13.0,9.0,34.0,28.0,0.0,0.0,0.0,465.0,4.0,101.0,181.0,1.0,118.6,0.0,3.0,2.0,2019,118.6,9.123076923076923,lesean mccoy+2019,2
lesean mccoy+2020,0.0,32.0,10.0,0.0,19.0,15.0,0.0,0.0,0.0,31.0,0.0,10.0,101.0,0.0,13.0,0.0,0.0,0.0,2020,28.200000000000003,2.8200000000000003,lesean mccoy+2020,3
leshon johnson+1994,241.0,23.0,12.0,0.0,20.0,13.0,0.0,0.0,0.0,99.0,0.0,26.0,168.0,0.0,39.7,0.0,0.0,0.0,1994,39.7,3.3083333333333336,leshon johnson+1994,3
leshon johnson+1995,475.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,-2.2,0.0,1.0,1.0,1995,-2.2,-0.44000000000000006,leshon johnson+1995,4
leshon johnson+1996,450.0,51.0,29.0,8.0,23.0,18.0,0.0,0.0,0.0,715.0,3.0,164.0,180.0,1.0,121.5,0.0,5.0,5.0,3993,121.5,4.189655172413793,leshon johnson+1996,3
leshon johnson+1999,222.0,28.0,16.0,4.0,15.0,12.0,0.0,0.0,0.0,143.0,2.0,61.0,86.0,1.0,48.90000000000001,0.0,2.0,2.0,1999,48.9,3.05625,leshon johnson+1999,3
leshun daniels+2017,499.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,0.0,1.4,0.0,0.0,0.0,2017,1.4000000000000001,0.35000000000000003,leshun daniels+2017,4
levante bellamy+2020,0.0,24.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,2020,2.6,0.52,levante bellamy+2020,4
lewis tillman+1993,134.0,27.0,16.0,7.0,2.0,1.0,0.0,0.0,0.0,585.0,3.0,121.0,21.0,0.0,77.6,0.0,1.0,0.0,1993,79.6,4.975,lewis tillman+1993,3
lewis tillman+1994,394.0,57.0,29.0,16.0,39.0,27.0,0.0,0.0,0.0,977.0,7.0,304.0,222.0,0.0,186.90000000000006,0.0,1.0,1.0,3989,186.90000000000003,6.444827586206897,lewis tillman+1994,3
lex hilliard+2009,1090.0,78.0,48.0,4.0,29.0,26.0,0.0,0.0,0.0,130.0,2.0,39.0,210.0,2.0,84.0,0.0,0.0,0.0,6030,84.0,1.75,lex hilliard+2009,3
lex hilliard+2012,417.0,28.0,14.0,9.0,9.0,4.0,0.0,0.0,0.0,33.0,0.0,9.0,23.0,0.0,9.6,0.0,0.0,0.0,2012,9.600000000000001,0.6857142857142858,lex hilliard+2012,4
lincoln coleman+1993,466.0,49.0,18.0,0.0,12.0,12.0,0.0,0.0,0.0,312.0,3.0,98.0,70.0,0.0,64.2,0.0,3.0,1.0,3987,66.2,3.677777777777778,lincoln coleman+1993,3
lorenzo booker+2007,254.0,23.0,7.0,1.0,36.0,28.0,0.0,0.0,0.0,125.0,0.0,28.0,237.0,0.0,64.2,0.0,0.0,0.0,2007,64.2,9.171428571428573,lorenzo booker+2007,2
lorenzo booker+2008,400.0,24.0,10.0,1.0,10.0,6.0,0.0,0.0,0.0,53.0,0.0,20.0,11.0,0.0,12.4,0.0,0.0,0.0,2008,12.4,1.24,lorenzo booker+2008,3
lorenzo booker+2010,795.0,53.0,19.0,0.0,20.0,13.0,0.0,0.0,0.0,52.0,0.0,13.0,114.0,0.0,25.599999999999994,0.0,4.0,2.0,4021,25.599999999999998,1.3473684210526315,lorenzo booker+2010,3
lorenzo neal+1994,787.0,75.0,48.0,23.0,59.0,45.0,0.0,0.0,0.0,151.0,2.0,56.0,326.0,2.0,110.69999999999999,0.0,4.0,3.0,5985,110.7,2.30625,lorenzo neal+1994,3
lorenzo neal+1997,314.0,27.0,16.0,3.0,13.0,8.0,0.0,0.0,0.0,28.0,0.0,10.0,40.0,1.0,20.8,0.0,0.0,0.0,1997,20.8,1.3,lorenzo neal+1997,3
lorenzo neal+1998,347.0,28.0,16.0,1.0,8.0,5.0,0.0,0.0,0.0,25.0,0.0,5.0,14.0,1.0,14.9,0.0,0.0,0.0,1998,14.9,0.93125,lorenzo neal+1998,4
lorenzo neal+1999,612.0,59.0,32.0,20.0,24.0,16.0,0.0,0.0,0.0,-1.0,1.0,3.0,58.0,4.0,51.7,0.0,0.0,0.0,3999,51.7,1.615625,lorenzo neal+1999,3
lorenzo neal+2001,601.0,63.0,32.0,18.0,56.0,40.0,0.0,0.0,0.0,41.0,0.0,14.0,234.0,2.0,79.5,0.0,0.0,0.0,4003,79.5,2.484375,lorenzo neal+2001,3
lorenzo neal+2003,1586.0,175.0,77.0,59.0,110.0,78.0,0.0,0.0,0.0,363.0,2.0,105.0,379.0,2.0,176.2,0.0,4.0,0.0,10025,176.2,2.2883116883116883,lorenzo neal+2003,3
lorenzo neal+2008,410.0,38.0,16.0,5.0,15.0,7.0,0.0,0.0,0.0,25.0,0.0,12.0,35.0,0.0,13.0,0.0,0.0,0.0,2008,13.0,0.8125,lorenzo neal+2008,4
lorenzo taliaferro+2014,184.0,23.0,13.0,0.0,10.0,8.0,0.0,0.0,0.0,292.0,4.0,68.0,114.0,0.0,70.6,0.0,1.0,1.0,2014,70.60000000000001,5.430769230769231,lorenzo taliaferro+2014,3
lorenzo white+1993,220.0,55.0,23.0,16.0,86.0,55.0,0.0,0.0,0.0,1222.0,5.0,322.0,417.0,1.0,248.9,0.0,3.0,2.0,3987,250.9,10.908695652173913,lorenzo white+1993,2
lorenzo white+1995,244.0,29.0,12.0,2.0,8.0,8.0,0.0,0.0,0.0,163.0,1.0,62.0,64.0,0.0,36.7,0.0,0.0,0.0,1995,36.7,3.0583333333333336,lorenzo white+1995,3
louis rankin+2009,393.0,24.0,9.0,0.0,7.0,5.0,0.0,0.0,0.0,36.0,0.0,8.0,33.0,0.0,9.9,0.0,1.0,1.0,2009,9.9,1.1,louis rankin+2009,4
lousaka polite+2005,752.0,49.0,26.0,3.0,22.0,11.0,0.0,0.0,0.0,26.0,0.0,9.0,93.0,1.0,28.9,0.0,0.0,0.0,4011,28.9,1.1115384615384616,lousaka polite+2005,4
lousaka polite+2008,1002.0,84.0,43.0,24.0,48.0,29.0,0.0,0.0,0.0,270.0,1.0,86.0,136.0,0.0,73.6,0.0,1.0,1.0,6027,73.6,1.7116279069767442,lousaka polite+2008,3
lousaka polite+2012,502.0,31.0,6.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.8,0.0,0.0,0.0,2012,1.8,0.3,lousaka polite+2012,4
luke lawton+2007,391.0,27.0,11.0,0.0,4.0,4.0,0.0,0.0,0.0,13.0,0.0,5.0,29.0,1.0,14.2,0.0,0.0,0.0,2007,14.200000000000001,1.290909090909091,luke lawton+2007,3
luke lawton+2008,881.0,57.0,29.0,10.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,19.1,0.0,0.0,0.0,4017,19.1,0.6586206896551725,luke lawton+2008,4
luke willson+2013,281.0,23.0,16.0,7.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,1.0,53.2,0.0,0.0,0.0,2013,53.2,3.325,luke willson+2013,3
lynell hamilton+2009,266.0,24.0,9.0,1.0,7.0,5.0,0.0,0.0,0.0,125.0,2.0,35.0,48.0,0.0,34.3,0.0,0.0,0.0,2009,34.3,3.811111111111111,lynell hamilton+2009,3
lynn bowden jr.+2020,0.0,23.0,10.0,4.0,37.0,28.0,32.0,0.0,2.0,32.0,0.0,9.0,211.0,0.0,26.0,0.0,0.0,0.0,2020,53.580000000000005,5.3580000000000005,lynn bowden jr.+2020,3
mack brown+2016,355.0,25.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,82.0,1.0,8.0,-2.0,0.0,15.0,0.0,0.0,0.0,2016,15.000000000000002,1.666666666666667,mack brown+2016,3
mack brown+2017,456.0,26.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,29.0,0.0,8.0,11.0,0.0,5.0,0.0,0.0,0.0,2017,5.0,1.25,mack brown+2017,3
mack strong+1994,3903.0,378.0,185.0,94.0,265.0,189.0,0.0,0.0,0.0,760.0,4.0,197.0,1297.0,10.0,466.7,0.0,8.0,6.0,26001,466.70000000000005,2.522702702702703,mack strong+1994,3
madison hedgecock+2005,820.0,49.0,32.0,16.0,21.0,16.0,0.0,0.0,0.0,2.0,0.0,2.0,98.0,0.0,26.0,0.0,0.0,0.0,4011,26.0,0.8125,madison hedgecock+2005,4
madison hedgecock+2007,433.0,26.0,16.0,9.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,12.2,0.0,0.0,0.0,2007,12.2,0.7625,madison hedgecock+2007,4
madison hedgecock+2008,1222.0,84.0,36.0,22.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,2.0,34.3,0.0,0.0,0.0,6027,34.3,0.9527777777777777,madison hedgecock+2008,4
malcolm brown+2016,1140.0,125.0,69.0,2.0,60.0,42.0,0.0,0.0,0.0,1171.0,11.0,294.0,329.0,1.0,236.9,0.0,3.0,2.0,10090,260.0,3.7681159420289854,malcolm brown+2016,3
malcolm brown+2021,349.0,28.0,7.0,3.0,5.0,3.0,0.0,0.0,0.0,125.0,1.0,33.0,10.0,0.0,20.0,0.0,0.0,0.0,2021,22.5,3.2142857142857144,malcolm brown+2021,3
malcolm johnson+2015,951.0,47.0,19.0,6.0,13.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,59.0,0.0,13.1,0.0,1.0,1.0,4031,13.100000000000001,0.6894736842105263,malcolm johnson+2015,4
malcolm mitchell+2016,191.0,24.0,14.0,6.0,48.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,4.0,96.1,0.0,0.0,0.0,2016,96.1,6.864285714285714,malcolm mitchell+2016,3
malcolm perry+2020,0.0,23.0,9.0,2.0,13.0,9.0,0.0,0.0,0.0,5.0,0.0,3.0,92.0,1.0,16.0,0.0,1.0,0.0,2020,24.700000000000003,2.744444444444445,malcolm perry+2020,3
manase tonga+2011,464.0,27.0,11.0,3.0,4.0,3.0,0.0,0.0,0.0,12.0,0.0,1.0,18.0,0.0,6.0,0.0,0.0,0.0,2011,6.0,0.5454545454545454,manase tonga+2011,4
marc edwards+1997,546.0,47.0,31.0,11.0,42.0,28.0,0.0,0.0,0.0,111.0,1.0,27.0,266.0,2.0,83.7,0.0,0.0,0.0,3995,83.7,2.7,marc edwards+1997,3
marc edwards+1999,497.0,51.0,32.0,22.0,62.0,43.0,0.0,0.0,0.0,44.0,0.0,8.0,340.0,4.0,101.4,0.0,3.0,2.0,3999,101.4,3.16875,marc edwards+1999,3
marc edwards+2002,271.0,28.0,16.0,10.0,32.0,23.0,0.0,0.0,0.0,96.0,0.0,31.0,196.0,0.0,52.2,0.0,1.0,0.0,2002,52.2,3.2625,marc edwards+2002,3
marc edwards+2003,700.0,59.0,29.0,21.0,51.0,38.0,0.0,0.0,0.0,13.0,1.0,7.0,267.0,0.0,70.0,0.0,0.0,1.0,4007,70.0,2.413793103448276,marc edwards+2003,3
marc edwards+2005,309.0,31.0,8.0,5.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2.0,28.6,0.0,0.0,0.0,2005,28.6,3.575,marc edwards+2005,3
marc logan+1993,306.0,57.0,24.0,17.0,73.0,53.0,0.0,0.0,0.0,423.0,8.0,91.0,445.0,1.0,189.8,0.0,2.0,0.0,3987,193.8,8.075000000000001,marc logan+1993,2
marc logan+1995,799.0,93.0,45.0,18.0,79.0,51.0,0.0,0.0,0.0,188.0,3.0,47.0,551.0,2.0,150.9,0.0,3.0,2.0,5988,150.9,3.3533333333333335,marc logan+1995,3
marcel reece+2010,1176.0,165.0,90.0,67.0,302.0,203.0,22.0,0.0,1.0,844.0,3.0,183.0,1995.0,12.0,571.78,0.0,5.0,3.0,12075,571.78,6.353111111111111,marcel reece+2010,3
marcel reece+2016,402.0,31.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,73.0,0.0,12.3,0.0,0.0,0.0,2016,12.3,3.075,marcel reece+2016,3
marcel shipp+2003,877.0,109.0,62.0,22.0,107.0,75.0,0.0,0.0,0.0,1363.0,5.0,417.0,524.0,0.0,281.70000000000005,0.0,7.0,6.0,8021,281.70000000000005,4.5435483870967746,marcel shipp+2003,3
marcus allen+1993,264.0,175.0,77.0,53.0,197.0,141.0,15.0,2.0,3.0,3698.0,44.0,932.0,1153.0,3.0,898.7,0.0,15.0,5.0,9975,906.7,11.775324675324676,marcus allen+1993,1
marcus mason+2009,305.0,25.0,10.0,0.0,7.0,6.0,0.0,0.0,0.0,127.0,0.0,32.0,58.0,0.0,24.5,0.0,0.0,0.0,2009,24.500000000000004,2.45,marcus mason+2009,3
marcus murphy+2015,591.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,3.0,1.0,2015,-2.0,-0.15384615384615385,marcus murphy+2015,4
marcus murphy+2018,303.0,27.0,11.0,1.0,19.0,11.0,0.0,0.0,0.0,250.0,0.0,52.0,26.0,0.0,38.6,0.0,1.0,0.0,2018,38.6,3.5090909090909093,marcus murphy+2018,3
marcus pollard+1999,174.0,27.0,16.0,12.0,45.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,4.0,91.4,0.0,2.0,2.0,1999,91.4,5.7125,marcus pollard+1999,3
marcus pollard+2006,357.0,34.0,15.0,5.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,22.0,0.0,0.0,0.0,2006,22.0,1.4666666666666666,marcus pollard+2006,3
marcus thigpen+2012,990.0,53.0,32.0,0.0,13.0,9.0,0.0,0.0,0.0,26.0,0.0,7.0,112.0,1.0,26.8,0.0,4.0,1.0,4025,26.8,0.8375,marcus thigpen+2012,4
marcus wilson+1993,390.0,25.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,6.0,18.0,0.0,2.1,0.0,1.0,0.0,1993,4.1,0.25625,marcus wilson+1993,4
mario bates+1994,445.0,90.0,53.0,40.0,57.0,44.0,21.0,1.0,1.0,2554.0,21.0,678.0,262.0,0.0,446.44,0.0,11.0,5.0,7982,446.44000000000005,8.423396226415095,mario bates+1994,2
mario bates+1998,326.0,51.0,32.0,3.0,8.0,6.0,0.0,0.0,0.0,367.0,15.0,132.0,48.0,0.0,133.5,0.0,2.0,2.0,3997,133.5,4.171875,mario bates+1998,3
mario bates+2000,207.0,27.0,13.0,0.0,21.0,15.0,0.0,0.0,0.0,127.0,2.0,31.0,109.0,0.0,50.6,0.0,0.0,0.0,2000,50.6,3.8923076923076922,mario bates+2000,3
marion barber+2005,468.0,147.0,88.0,41.0,224.0,174.0,0.0,0.0,1.0,4358.0,47.0,1042.0,1280.0,6.0,1045.8,0.0,15.0,5.0,12045,1045.8,11.884090909090908,marion barber+2005,1
marion barber+2011,151.0,28.0,11.0,1.0,9.0,5.0,0.0,0.0,0.0,422.0,6.0,114.0,50.0,0.0,86.2,0.0,1.0,1.0,2011,86.2,7.836363636363637,marion barber+2011,2
marion butts+1993,92.0,27.0,16.0,16.0,24.0,15.0,0.0,0.0,0.0,746.0,4.0,185.0,105.0,0.0,124.1,0.0,0.0,0.0,1993,124.10000000000001,7.7562500000000005,marion butts+1993,2
marion butts+1994,89.0,28.0,16.0,15.0,14.0,9.0,0.0,0.0,0.0,703.0,8.0,243.0,54.0,0.0,132.7,0.0,1.0,0.0,1994,132.7,8.29375,marion butts+1994,2
marion butts+1995,199.0,29.0,12.0,2.0,2.0,2.0,0.0,0.0,0.0,185.0,4.0,71.0,10.0,0.0,45.5,0.0,0.0,0.0,1995,45.5,3.7916666666666665,marion butts+1995,3
marion grice+2014,363.0,23.0,10.0,0.0,11.0,7.0,0.0,0.0,1.0,41.0,1.0,15.0,29.0,0.0,20.0,0.0,0.0,0.0,2014,20.0,2.0,marion grice+2014,3
mark higgs+1993,108.0,27.0,16.0,8.0,12.0,10.0,0.0,0.0,0.0,693.0,3.0,186.0,72.0,0.0,102.5,0.0,1.0,0.0,1993,104.5,6.53125,mark higgs+1993,3
mark higgs+1994,265.0,28.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,62.0,0.0,0.0,17.5,0.0,1.0,1.0,1994,17.5,1.5909090909090908,mark higgs+1994,3
mark ingram+2011,704.0,204.0,106.0,64.0,286.0,228.0,0.0,0.0,0.0,6007.0,50.0,1321.0,1598.0,5.0,1300.5,0.0,15.0,9.0,16116,1300.5,12.268867924528301,mark ingram+2011,1
mark ingram+2019,10.0,61.0,26.0,24.0,37.0,32.0,0.0,0.0,0.0,1317.0,12.0,274.0,297.0,5.0,285.5,0.0,2.0,2.0,4039,291.4,11.207692307692307,mark ingram+2019,1
mark ingram+2021,162.0,32.0,14.0,10.0,35.0,27.0,0.0,0.0,0.0,554.0,2.0,160.0,162.0,0.0,82.0,0.0,1.0,1.0,2021,108.60000000000001,7.757142857142858,mark ingram+2021,2
mark walton+2018,415.0,21.0,14.0,0.0,8.0,5.0,0.0,0.0,0.0,34.0,0.0,14.0,41.0,0.0,12.5,0.0,0.0,0.0,2018,12.5,0.8928571428571429,mark walton+2018,4
mark walton+2019,291.0,22.0,7.0,4.0,21.0,15.0,0.0,0.0,0.0,201.0,0.0,53.0,89.0,0.0,42.0,0.0,1.0,1.0,2019,42.0,6.0,mark walton+2019,3
marlon barnes+2000,350.0,24.0,13.0,0.0,3.0,1.0,0.0,0.0,0.0,81.0,0.0,15.0,7.0,0.0,7.799999999999999,0.0,1.0,1.0,2000,7.799999999999999,0.5999999999999999,marlon barnes+2000,4
marlon mack+2017,643.0,91.0,46.0,22.0,81.0,54.0,0.0,0.0,0.0,2458.0,20.0,563.0,418.0,2.0,467.69999999999993,0.0,3.0,2.0,8075,469.6,10.208695652173914,marlon mack+2017,2
marquis weeks+2006,488.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.8,0.0,0.0,0.0,2006,0.8,0.08,marquis weeks+2006,4
marrio grier+1996,598.0,51.0,32.0,0.0,1.0,1.0,0.0,0.0,1.0,180.0,2.0,60.0,8.0,0.0,31.8,0.0,0.0,0.0,3993,31.8,0.99375,marrio grier+1996,4
marshall faulk+1994,93.0,115.0,77.0,76.0,407.0,297.0,0.0,0.0,0.0,5320.0,42.0,1389.0,2804.0,9.0,1383.4,0.0,23.0,16.0,9980,1383.4,17.966233766233767,marshall faulk+1994,1
marshall faulk+1999,313.0,203.0,99.0,80.0,606.0,470.0,0.0,0.0,2.0,6959.0,58.0,1447.0,4071.0,27.0,2063.0,0.0,13.0,10.0,14014,2063.0,20.838383838383837,marshall faulk+1999,1
marshawn lynch+2007,226.0,66.0,41.0,34.0,130.0,93.0,8.0,1.0,1.0,2601.0,17.0,650.0,663.0,1.0,525.72,0.0,7.0,3.0,6024,525.72,12.822439024390244,marshawn lynch+2007,1
marshawn lynch+2010,100.0,24.0,16.0,14.0,26.0,22.0,0.0,0.0,0.0,737.0,6.0,202.0,145.0,0.0,138.2,0.0,4.0,4.0,2010,138.2,8.6375,marshawn lynch+2010,2
marshawn lynch+2011,204.0,135.0,70.0,66.0,184.0,137.0,0.0,0.0,2.0,5774.0,51.0,1292.0,1171.0,8.0,1171.5,0.0,16.0,7.0,10065,1171.5,16.735714285714284,marshawn lynch+2011,1
marshawn lynch+2017,241.0,63.0,21.0,21.0,51.0,35.0,0.0,0.0,0.0,1267.0,10.0,297.0,235.0,0.0,243.2,0.0,1.0,1.0,4035,243.20000000000002,11.580952380952382,marshawn lynch+2017,1
martellus bennett+2008,200.0,21.0,16.0,7.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,4.0,72.3,0.0,0.0,0.0,2008,72.3,4.51875,martellus bennett+2008,3
marvin powell+1999,537.0,23.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,1999,0.1,0.011111111111111112,marvin powell+1999,4
matt asiata+2012,1231.0,135.0,74.0,16.0,132.0,101.0,0.0,0.0,0.0,1259.0,18.0,361.0,722.0,1.0,407.1,0.0,3.0,3.0,10070,407.1,5.501351351351351,matt asiata+2012,3
matt breida+2017,360.0,69.0,43.0,18.0,89.0,67.0,0.0,0.0,0.0,1902.0,6.0,381.0,561.0,4.0,369.3,0.0,4.0,2.0,6054,369.3,8.588372093023256,matt breida+2017,2
matt breida+2020,0.0,25.0,12.0,1.0,10.0,9.0,0.0,0.0,0.0,254.0,0.0,59.0,96.0,0.0,33.0,0.0,2.0,1.0,2020,42.00000000000001,3.5000000000000004,matt breida+2020,3
matt breida+2021,282.0,26.0,9.0,0.0,9.0,7.0,0.0,0.0,0.0,125.0,1.0,26.0,72.0,2.0,36.0,0.0,1.0,1.0,2021,42.7,4.7444444444444445,matt breida+2021,3
matt cushing+2001,369.0,26.0,13.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,13.4,0.0,0.0,0.0,2001,13.4,1.0307692307692309,matt cushing+2001,4
matt forte+2008,186.0,212.0,120.0,120.0,636.0,487.0,0.0,0.0,1.0,8602.0,45.0,2035.0,4116.0,19.0,2114.7999999999997,0.0,20.0,14.0,16092,2114.7999999999997,17.62333333333333,matt forte+2008,1
matt forte+2016,187.0,63.0,26.0,17.0,88.0,67.0,0.0,0.0,0.0,1194.0,9.0,321.0,556.0,2.0,304.0,0.0,2.0,2.0,4033,304.0,11.692307692307692,matt forte+2016,1
matt jones+2015,315.0,45.0,20.0,7.0,33.0,27.0,0.0,0.0,0.0,950.0,6.0,243.0,377.0,1.0,189.7,0.0,8.0,6.0,4031,189.7,9.485,matt jones+2015,2
matt jones+2017,505.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,0.0,0.0,1.4,0.0,0.0,0.0,2017,1.4000000000000001,0.28,matt jones+2017,4
matt lawrence+2009,523.0,24.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.4,0.0,0.0,0.0,2009,1.4,0.175,matt lawrence+2009,4
matt spaeth+2009,372.0,26.0,16.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,13.5,0.0,1.0,0.0,2009,13.5,0.84375,matt spaeth+2009,4
matthew dayes+2017,458.0,23.0,16.0,0.0,5.0,4.0,0.0,0.0,0.0,13.0,0.0,5.0,29.0,0.0,8.200000000000001,0.0,0.0,0.0,2017,8.2,0.5125,matthew dayes+2017,4
maurice hicks+2004,910.0,110.0,55.0,5.0,72.0,55.0,0.0,0.0,0.0,869.0,6.0,205.0,424.0,1.0,212.3,0.0,8.0,7.0,8022,212.30000000000004,3.8600000000000008,maurice hicks+2004,3
maurice jones-drew+2006,336.0,196.0,114.0,70.0,449.0,335.0,8.0,1.0,2.0,8071.0,68.0,1804.0,2873.0,11.0,1885.7199999999998,1.0,22.0,10.0,16076,1885.7199999999998,16.54140350877193,maurice jones-drew+2006,1
maurice jones-drew+2014,335.0,29.0,12.0,1.0,16.0,11.0,0.0,0.0,0.0,96.0,0.0,43.0,71.0,0.0,27.70000000000001,0.0,1.0,0.0,2014,27.700000000000003,2.3083333333333336,maurice jones-drew+2014,3
maurice morris+2002,1513.0,182.0,101.0,23.0,114.0,74.0,0.0,0.0,0.0,2612.0,5.0,604.0,553.0,4.0,434.5,0.0,6.0,5.0,14035,434.5,4.301980198019802,maurice morris+2002,3
maurice morris+2009,494.0,93.0,44.0,15.0,104.0,77.0,0.0,0.0,0.0,1036.0,8.0,263.0,610.0,1.0,295.6,0.0,3.0,0.0,6030,295.6,6.718181818181819,maurice morris+2009,3
maurice smith+2000,449.0,49.0,26.0,12.0,28.0,20.0,0.0,0.0,0.0,829.0,5.0,256.0,235.0,1.0,160.4,0.0,1.0,1.0,4001,160.4,6.1692307692307695,maurice smith+2000,3
mazio royster+1993,623.0,47.0,28.0,1.0,16.0,12.0,0.0,0.0,0.0,122.0,1.0,42.0,54.0,0.0,35.6,0.0,1.0,0.0,3987,35.6,1.2714285714285716,mazio royster+1993,3
mekhi sargent+2021,565.0,24.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2021,1.1,0.15714285714285717,mekhi sargent+2021,4
melvin gordon+2015,175.0,45.0,27.0,24.0,94.0,74.0,0.0,0.0,0.0,1638.0,10.0,438.0,611.0,2.0,358.9,0.0,8.0,6.0,4031,358.9,13.292592592592591,melvin gordon+2015,1
melvin gordon+2017,112.0,75.0,40.0,39.0,204.0,150.0,0.0,0.0,0.0,2602.0,26.0,621.0,1262.0,9.0,740.4000000000001,0.0,6.0,3.0,6054,740.4,18.509999999999998,melvin gordon+2017,1
melvin gordon+2020,53.0,55.0,31.0,26.0,82.0,60.0,0.0,0.0,0.0,1904.0,17.0,418.0,371.0,3.0,333.0,0.0,7.0,7.0,4041,393.50000000000006,12.693548387096776,melvin gordon+2020,1
merril hoge+1993,129.0,28.0,16.0,13.0,56.0,33.0,0.0,0.0,0.0,249.0,1.0,51.0,247.0,4.0,112.6,0.0,0.0,0.0,1993,112.60000000000001,7.0375000000000005,merril hoge+1993,3
merril hoge+1994,307.0,29.0,5.0,5.0,23.0,13.0,0.0,0.0,0.0,24.0,0.0,6.0,79.0,0.0,23.3,0.0,0.0,0.0,1994,23.3,4.66,merril hoge+1994,3
mewelde moore+2004,755.0,94.0,54.0,11.0,151.0,116.0,15.0,1.0,3.0,1285.0,1.0,264.0,1093.0,3.0,380.40000000000003,0.0,6.0,1.0,8022,380.40000000000003,7.044444444444445,mewelde moore+2004,3
mewelde moore+2008,874.0,110.0,59.0,4.0,129.0,98.0,6.0,1.0,1.0,962.0,5.0,230.0,782.0,4.0,328.64000000000004,0.0,4.0,1.0,8038,328.64,5.570169491525424,mewelde moore+2008,3
